,index,url,rest_price_idr,review,lat,long,is_chain,rating,alcohol,delivery,entertainment,indoor seating,kid friendly,no alcohol available,others_facility,outdoor seating,parking service,praying room,private dining area available,self service,smoking area,special_meal,table booking,table booking not available,table reservation required,takeaway available,asian,bakery,beverages,cafe,coffee,desserts,drink,fast_food,india,indonesia_traditional,indonesian,melayu,mid_east,noodle,others_type,seafood,snacks,special_food,street_food,tea,western,encode,geohash,d_1000_airport,d_1000_atm,d_1000_bank,d_1000_cafe,d_1000_convenience_store,d_1000_gas_station,d_1000_hospital,d_1000_lodging,d_1000_meal_takeaway,d_1000_mosque,d_1000_park,d_1000_restaurant,d_1000_school,d_1000_store,d_1000_supermarket,d_1000_train_station,en_1000,n_compt_1000,avg_n_rest
4708,5683,https://www.zomato.com/jakarta/sop-buntut-cut-meutia-1-menteng/info,70000,27.0,-6.186265,106.83356,0,3.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000001000000000000000000000000000000000000000000000000000000000000000000000000,qqguz1,0.0,65.0,40.0,28.0,24.0,16.0,37.0,50.0,10.0,40.0,14.0,38.0,45.0,15.0,11.0,0.0,2.5001016532870066,0.0305343511450381,3.3
4709,5684,https://www.zomato.com/jakarta/abun-takoyaki-manggarai/info,70000,34.0,-6.213375,106.85449,0,3.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00000000000000000000000000000000000000100000000000000000000000000000000000100000000000,qqguxs,0.0,51.0,85.0,50.0,37.0,9.0,40.0,64.0,12.0,134.0,9.0,26.0,50.0,87.0,44.0,6.0,2.4476060617218858,0.0,0.0
4710,5685,https://www.zomato.com/jakarta/soto-kudus-saraswati-setiabudi/info,60000,9.0,-6.2215922425,106.8303318322,0,3.9,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000010000000000000000000000000000010000000000000000,qqguwg,0.0,138.0,63.0,84.0,44.0,6.0,35.0,44.0,47.0,54.0,20.0,84.0,33.0,41.0,47.0,0.0,2.473640715817257,0.0865139949109414,3.138235294117647
4711,5686,https://www.zomato.com/jakarta/kong-djie-coffee-signature-setiabudi/info,100000,20.0,-6.221639238,106.8301440775,0,3.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000010100000000000000010000000000000000000000000000000000000000000000000,qqguwg,0.0,139.0,64.0,84.0,47.0,6.0,35.0,44.0,47.0,53.0,20.0,84.0,33.0,41.0,48.0,0.0,2.4739982541611703,0.2595419847328244,3.372549019607843
4712,5687,https://www.zomato.com/jakarta/point-cafe-menteng/info,60000,9.0,-6.187019,106.832142,1,3.4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000100000100000000000000000000000000000000000000000000000000000000000000000,qqguz1,0.0,98.0,41.0,46.0,21.0,19.0,43.0,48.0,15.0,40.0,10.0,62.0,42.0,54.0,20.0,0.0,2.4898071491566625,0.1720930232558139,3.502702702702704
4713,5689,https://www.zomato.com/jakarta/jambo-aye-mie-aceh-setiabudi/info,100000,7.0,-6.2138995896,106.8288720399,0,3.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000010000000000000000000000000000000000000000000000000000000000000000000000000000000,qqguwu,0.0,125.0,62.0,51.0,50.0,0.0,35.0,65.0,25.0,77.0,27.0,52.0,43.0,21.0,35.0,0.0,2.446175746226449,0.040650406504065,3.12
4714,5690,https://www.zomato.com/jakarta/wingstop-setiabudi/info,120000,300.0,-6.2163027224,106.8302778527,1,4.1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01000000000000000000000000100000000000000000000000000000000000000000000000000000000000,qqguwu,0.0,118.0,49.0,44.0,58.0,0.0,35.0,58.0,74.0,73.0,26.0,53.0,40.0,53.0,43.0,0.0,2.493430221629236,0.0895522388059701,3.633333333333333
4715,5691,https://www.zomato.com/jakarta/pokenbir-setiabudi/info,320000,1199.0,-6.2175539471,106.8300998211,0,4.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00010000000000000000000000000000000000000000000000000000000000000000000000000000000010,qqguwu,0.0,104.0,49.0,38.0,44.0,0.0,35.0,52.0,74.0,66.0,30.0,46.0,35.0,51.0,43.0,0.0,2.502469698758799,0.1052631578947368,3.3142857142857145
4716,5692,https://www.zomato.com/jakarta/bakso-jempolan-setiabudi/info,100000,9.0,-6.2217258964,106.8214476854,0,3.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00000001000000000000000000000000000000000000000000000000000000000000000000000000000000,qqguwg,0.0,113.0,63.0,92.0,68.0,4.0,46.0,38.0,43.0,67.0,10.0,52.0,34.0,43.0,46.0,0.0,2.478116932281976,0.024793388429752,3.3
4717,5693,https://www.zomato.com/jakarta/pop-chop-chicken-karet/info,75000,102.0,-6.22489,106.822978,1,3.7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00000000000000000000000000000000000000000000000000000000000000000000000000100001000000,qqguwf,0.0,65.0,31.0,29.0,50.0,24.0,36.0,41.0,74.0,58.0,18.0,17.0,40.0,38.0,29.0,0.0,2.5531713782727463,0.0297029702970297,3.033333333333333
4718,5694,https://www.zomato.com/jakarta/pisang-goreng-tanduk-mpok-nur-manggarai/info,40000,31.0,-6.209196,106.849937,0,3.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010000000000000000000000000000000000000000000000000,qqguxm,0.0,69.0,69.0,58.0,23.0,15.0,75.0,44.0,6.0,144.0,27.0,33.0,39.0,56.0,51.0,0.0,2.441904627165932,0.25,3.233333333333333
4719,5695,https://www.zomato.com/jakarta/dunkin-donuts-menteng/info,80000,50.0,-6.197869,106.828146,1,3.8,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,00000000000000000000101000000000000000000000000000000000000000000000000000000000100000,qqguwz,0.0,92.0,51.0,110.0,24.0,18.0,41.0,15.0,0.0,25.0,43.0,86.0,26.0,86.0,27.0,3.0,2.3918163629625377,0.1535433070866141,3.692307692307693
4720,5697,https://www.zomato.com/jakarta/burgushi-karet/info,100000,77.0,-6.22424,106.822689,1,3.4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000100000000000000000000000000000000000000000000000,qqguwf,0.0,59.0,30.0,31.0,46.0,14.0,44.0,41.0,74.0,57.0,20.0,17.0,42.0,40.0,27.0,0.0,2.547206502439604,0.0833333333333333,3.7000000000000006
4721,5698,https://www.zomato.com/jakarta/dum-dum-thai-drinks-karet/info,55000,34.0,-6.225152,106.823343,1,3.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000100000000000000000000000000000000000000000000000000000000000000000010000,qqguwf,0.0,68.0,34.0,29.0,49.0,24.0,36.0,39.0,74.0,56.0,18.0,17.0,41.0,38.0,27.0,0.0,2.5518881188924443,0.0673076923076923,3.2857142857142856
4722,5699,https://www.zomato.com/jakarta/soto-betawi-h-mamat-karet/info,70000,17.0,-6.225188,106.823694,1,3.3,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000001000000000000000000000000000000000000000000000000000000010000000000000000,qqguwf,0.0,70.0,33.0,27.0,49.0,24.0,34.0,35.0,74.0,54.0,18.0,15.0,39.0,37.0,25.0,0.0,2.5414799194140203,0.0388349514563106,3.75
4723,5700,https://www.zomato.com/jakarta/cikang-menteng/info,200000,92.0,-6.194899,106.83677,0,3.3,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010000000000000000000000000000000000000000000000000,qqguz0,0.0,71.0,44.0,65.0,37.0,15.0,34.0,41.0,15.0,49.0,43.0,51.0,44.0,51.0,21.0,3.0,2.577606230860749,0.36,3.6416666666666666
4724,5701,https://www.zomato.com/jakarta/on-eleven-ascott-kuningan-jakarta-karet/info,400000,18.0,-6.2251215593,106.8240682036,0,3.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00000000000000000000000000000000000010000000000000000000000000000000000000000000000010,qqguwf,0.0,69.0,33.0,27.0,51.0,24.0,22.0,35.0,74.0,56.0,17.0,15.0,39.0,36.0,25.0,0.0,2.529513429456945,0.3366336633663366,3.650000000000001
4725,5702,https://www.zomato.com/jakarta/sop-ikan-batam-setiabudi/info,120000,43.0,-6.2159267545,106.8301457539,1,3.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000000000000000000000000000000010000000001000000000,qqguwu,0.0,118.0,49.0,44.0,60.0,0.0,37.0,60.0,74.0,77.0,26.0,53.0,49.0,53.0,45.0,0.0,2.49847961667047,0.0075187969924812,3.0
4726,5703,https://www.zomato.com/jakarta/simpang-raya-1-manggarai/info,120000,7.0,-6.211622,106.844038,1,2.9,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000000000000000000000010000000000000000000000000000,qqguxm,0.0,60.0,38.0,31.0,48.0,15.0,69.0,30.0,6.0,131.0,21.0,36.0,27.0,42.0,51.0,0.0,2.43860679075903,0.0,0.0
4727,5704,https://www.zomato.com/jakarta/bebek-kaleyo-menteng/info,120000,9.0,-6.198262,106.828867,1,3.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000010000000000000000000000000000000000000000000000,qqguwz,0.0,72.0,54.0,94.0,26.0,18.0,52.0,29.0,0.0,25.0,40.0,76.0,36.0,67.0,24.0,3.0,2.465939680401162,0.0344827586206896,3.7142857142857135
4728,5705,https://www.zomato.com/jakarta/nasi-kebuli-hafizh-manggarai/info,60000,4.0,-6.209195,106.847017,0,2.8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00100000000000000000000000000000000000000000000000000100000000000000000000000000000000,qqguxm,0.0,72.0,51.0,37.0,34.0,15.0,81.0,15.0,6.0,146.0,33.0,33.0,45.0,50.0,57.0,0.0,2.417502789800485,0.0555555555555555,4.1
4729,5706,https://www.zomato.com/jakarta/aprilasta-setiabudi/info,75000,7.0,-6.2106458435,106.8314318731,0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000100000000000000000000000000000000000000000000000000000000000000000,qqguxj,0.0,95.0,47.0,56.0,61.0,2.0,25.0,71.0,31.0,76.0,21.0,51.0,48.0,17.0,38.0,0.0,2.474732828814165,0.2608695652173913,3.525
4730,5707,https://www.zomato.com/jakarta/the-peoples-cafe-setiabudi/info,200000,216.0,-6.2150931581,106.830082722,1,3.8,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,00000000000000000000100000000100000011000000000000000000000000000000000000000000000000,qqguwu,0.0,104.0,48.0,45.0,58.0,0.0,37.0,62.0,25.0,85.0,26.0,48.0,50.0,25.0,40.0,0.0,2.4733386326156968,0.2015503875968992,3.21923076923077
4731,5709,https://www.zomato.com/jakarta/sate-hm-holil-2-menteng/info,100000,4.0,-6.186945,106.830447,0,3.7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00000000000000000000000000000000000010000000000000000000000000000100000000000000000000,qqguyc,0.0,82.0,39.0,36.0,25.0,24.0,34.0,27.0,7.0,48.0,18.0,29.0,32.0,23.0,14.0,1.0,2.512860201736796,0.3565217391304348,3.4268292682926824
4732,5710,https://www.zomato.com/jakarta/ayam-bebek-pak-boss-setiabudi/info,70000,4.0,-6.2214969183,106.8273941428,0,3.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010000000000000000000000000000000000000000000000000,qqguwg,0.0,117.0,53.0,93.0,58.0,4.0,33.0,33.0,50.0,55.0,15.0,82.0,22.0,41.0,50.0,0.0,2.459347969083364,0.1847290640394088,3.321333333333333
4733,5711,https://www.zomato.com/jakarta/seroja-setiabudi/info,100000,49.0,-6.2101162163,106.8275067955,0,3.9,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010000000000000000000000010000000000000000000000000,qqguwv,0.0,112.0,68.0,66.0,54.0,2.0,46.0,44.0,28.0,66.0,29.0,43.0,35.0,33.0,56.0,3.0,2.5161801841774967,0.2129629629629629,3.330434782608696
4734,5712,https://www.zomato.com/jakarta/cethut-karet/info,80000,70.0,-6.2213326006,106.820467338,0,3.9,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,00000000000000000000100000000000000010000000000000000000000000000000000000000000100000,qqguwg,0.0,113.0,66.0,92.0,70.0,4.0,42.0,36.0,28.0,69.0,13.0,54.0,40.0,43.0,48.0,0.0,2.474862016619877,0.2664576802507837,3.3047058823529403
4735,5714,https://www.zomato.com/jakarta/bukor-grill-karet/info,150000,8.0,-6.2225398176,106.8214771897,0,2.7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00000000000000000000000000000000100000000000000000000000000000000000000000000000000000,qqguwg,0.0,107.0,52.0,90.0,49.0,4.0,44.0,33.0,37.0,65.0,12.0,51.0,28.0,43.0,45.0,0.0,2.4768035317887707,0.0166666666666666,3.683333333333333
4736,5718,https://www.zomato.com/jakarta/sate-kambing-batibul-bang-awi-manggarai/info,130000,16.0,-6.21749,106.844432,1,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00000000000000000000000000000000000000010000000000000000000000000100000000000000000000,qqguxk,0.0,76.0,59.0,51.0,75.0,3.0,32.0,46.0,21.0,125.0,27.0,72.0,46.0,83.0,79.0,0.0,2.4810950100414773,0.0491803278688524,3.0
4737,5719,https://www.zomato.com/jakarta/dmg-dimsum-karet/info,100000,15.0,-6.2267420574,106.8191929534,0,2.9,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000001000100000000000010000000000000000000000000000000000000000000000000,qqguwd,0.0,99.0,46.0,63.0,36.0,26.0,44.0,40.0,58.0,48.0,14.0,52.0,38.0,71.0,31.0,0.0,2.5509960687549187,0.2214983713355048,3.369117647058823
4738,5720,https://www.zomato.com/jakarta/waroeng-bang-epi-karet/info,150000,15.0,-6.224874,106.82367,0,3.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00000000000000000000000000000000000010000000000000000000000000000100000000000000000000,qqguwf,0.0,65.0,29.0,27.0,50.0,24.0,36.0,37.0,74.0,55.0,18.0,15.0,39.0,35.0,27.0,0.0,2.5453558023646954,0.2621359223300971,3.5222222222222226
4739,5721,https://www.zomato.com/jakarta/kfc-karet/info,150000,36.0,-6.22556,106.823605,1,3.1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01000000000000000000000000100000000000000000000000000000000000000000000000000000000000,qqguwf,0.0,73.0,33.0,29.0,49.0,24.0,22.0,35.0,74.0,56.0,19.0,16.0,39.0,37.0,25.0,0.0,2.533079338020675,0.0297029702970297,3.6666666666666665
4740,5722,https://www.zomato.com/jakarta/yakiniku-kintan-buffet-karet/info,600000,277.0,-6.224384,106.823481,1,4.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000100000000000000000000000000000000000000000000000,qqguwf,0.0,60.0,29.0,27.0,50.0,20.0,36.0,41.0,74.0,56.0,18.0,15.0,40.0,36.0,28.0,0.0,2.5454990387770007,0.0891089108910891,3.7000000000000006
4741,5724,https://www.zomato.com/jakarta/soto-gebrak-setiabudi/info,60000,76.0,-6.2098722343,106.8260470033,0,2.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000010000000000000000000000000000010000000000000000,qqguwv,0.0,140.0,75.0,86.0,58.0,5.0,48.0,44.0,28.0,65.0,20.0,60.0,36.0,36.0,58.0,3.0,2.486842349876624,0.0304878048780487,3.14
4742,5725,https://www.zomato.com/jakarta/ayam-keprabon-express-karet/info,50000,98.0,-6.222252,106.820803,1,3.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010000000000000000000000000000000000000000000000000,qqguwg,0.0,106.0,59.0,81.0,66.0,4.0,44.0,35.0,33.0,65.0,13.0,56.0,32.0,43.0,42.0,0.0,2.486814371462032,0.1818181818181818,3.2640625
4743,5726,https://www.zomato.com/jakarta/okky-bakery-manggarai/info,120000,47.0,-6.208437,106.836794,0,3.8,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000110000000000000000000000000000010000000000000000000000000000000000000000000000000,qqguxj,0.0,92.0,104.0,25.0,49.0,6.0,33.0,64.0,6.0,134.0,22.0,55.0,69.0,30.0,54.0,0.0,2.401331476132124,0.2,3.4599999999999995
4744,5727,https://www.zomato.com/jakarta/monviet-setiabudi/info,280000,201.0,-6.21594042,106.830166541,1,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000100,qqguwu,0.0,118.0,49.0,44.0,60.0,0.0,37.0,60.0,74.0,77.0,26.0,53.0,49.0,53.0,45.0,0.0,2.49847961667047,0.0150375939849624,4.1
4745,5729,https://www.zomato.com/jakarta/mie-aceh-jakarta-setiabudi/info,100000,12.0,-6.2093979356,106.8268741295,0,2.9,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000000000000000000000000000000000000000000000000000000000000000000000000000000000,qqguwv,0.0,121.0,73.0,80.0,58.0,2.0,48.0,50.0,28.0,63.0,29.0,53.0,34.0,36.0,56.0,3.0,2.50807054160262,0.0067567567567567,3.3
4746,5731,https://www.zomato.com/jakarta/i-ta-suki-setiabudi/info,280000,58.0,-6.2153071402,106.8300619349,1,2.9,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000100000000000000000000000000000000000000000000000,qqguwu,0.0,110.0,48.0,47.0,59.0,0.0,37.0,63.0,25.0,81.0,26.0,50.0,50.0,40.0,41.0,0.0,2.4834463004705656,0.0387596899224806,3.12
