index,url,rest_price_idr,review,lat,long,is_chain,rating,new_code_res_type,rank_res_type,new_code_fac,rank_fac,encode,geohash,d_250_airport,d_250_atm,d_250_bank,d_250_cafe,d_250_convenience_store,d_250_gas_station,d_250_hospital,d_250_lodging,d_250_meal_takeaway,d_250_mosque,d_250_park,d_250_restaurant,d_250_school,d_250_store,d_250_supermarket,d_250_train_station,en_250,n_compt_250,avg_n_rest
1029,https://www.zomato.com/jakarta/ngo-hiang-asli-gang-aut-bogor-tengah-bogor/info,100000,63.0,-6.60669,106.801242,0,3.9,0,222,0,1163,00000000000000000001000000000000000000100000000000000000000000000000000000000000000000,qqgfqm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1030,https://www.zomato.com/jakarta/donat-madu-cihanjuang-1-bogor-selatan/info,40000,6.0,-6.622852,106.812348,0,3.1,0,1561,0,1063,00000000000000000000001000000000000000000000000000000000000000000000000010000000000000,qqgfqd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,4.0,0.0,0.0,1.0608569471580214,0.0,0.0
1031,https://www.zomato.com/jakarta/dailydose-coffee-and-eatery-bogor-tengah-bogor/info,120000,7.0,-6.597384,106.804867,0,3.7,0,1209,0,11,00000000100000000010100000000000000000000000010000000000000000000000000000000000100000,qqgfqq,0.0,8.0,0.0,8.0,1.0,0.0,0.0,6.0,0.0,1.0,3.0,7.0,3.0,24.0,3.0,0.0,1.9119487856722253,0.09523809523809523,3.775
1032,https://www.zomato.com/jakarta/mie-ayam-baso-apollo-bogor-tengah-bogor/info,100000,16.0,-6.592897,106.786523,0,3.3,0,1097,0,1803,00000011000000000000000000000000000000000000000000000000000000100000000000000000000000,qqgfmz,0.0,4.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,13.0,6.0,12.0,3.0,0.0,1.9080152089298799,0.05714285714285714,3.5
1034,https://www.zomato.com/jakarta/batagor-cuplis-bogor-tengah/info,120000,18.0,-6.597009778,106.8048582226,1,3.5,0,1339,0,1456,00000000000000000000000000000000000000000000000000000000000000000000000000100100000100,qqgfqr,0.0,8.0,0.0,8.0,1.0,0.0,0.0,6.0,0.0,1.0,3.0,7.0,3.0,24.0,3.0,0.0,1.9119487856722253,0.029411764705882353,3.7
1036,https://www.zomato.com/jakarta/hokben-bogor-tengah-bogor/info,150000,25.0,-6.601479,106.807259,1,3.5,0,1073,0,676,00010000000000000000000000100000000000100000000000000000000000000000000000000000000000,qqgfqq,0.0,5.0,3.0,7.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,7.0,0.0,13.0,0.0,0.0,1.8145476070349615,0.0,0.0
1037,https://www.zomato.com/jakarta/gumati-cafe-and-resto-bogor-tengah-bogor/info,200000,93.0,-6.601298,106.792525,0,3.3,0,312,0,750,00000000000000000000000000000100000010100000000000000000000000000000000000000000000010,qqgfqn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1038,https://www.zomato.com/jakarta/cyrano-cafe-bogor-tengah/info,120000,413.0,-6.606052,106.800688,0,4.2,0,698,0,424,00000001000000000001000000000000000010000000000000000000000000000000000000000000000010,qqgfqm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1039,https://www.zomato.com/jakarta/j-co-donuts-coffee-2-bogor-tengah-bogor/info,120000,7.0,-6.604571,106.795968,1,3.4,0,296,0,825,00000100000000000000101000000000000000000000000000000000000000000000000000000000100000,qqgfqj,0.0,4.0,12.0,32.0,5.0,0.0,0.0,3.0,0.0,2.0,6.0,29.0,0.0,28.0,12.0,0.0,1.954111016280706,0.1927710843373494,3.9062500000000004
1042,https://www.zomato.com/jakarta/clemmons-bogor-tengah/info,80000,8.0,-6.605204,106.795444,1,2.7,0,2102,0,5,00000100000000100000100000100000000000000000000000000000000000000000000000000000000000,qqgfqj,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1043,https://www.zomato.com/jakarta/warung-ayam-goreng-bacem-mbok-sum-bogor-tengah-bogor/info,70000,10.0,-6.58872427,106.7984601483,0,3.9,0,193,0,1935,00000001000000000000000000000000000010010000000000000000000000000000000000000000000000,qqgfw2,0.0,8.0,0.0,8.0,1.0,0.0,0.0,6.0,0.0,1.0,3.0,7.0,3.0,24.0,3.0,0.0,1.9119487856722253,0.1875,3.16
1044,https://www.zomato.com/jakarta/ta-wan-bogor-tengah-bogor/info,200000,70.0,-6.601699,106.808164,1,3.8,0,28,0,1559,00000000000000000001000000000000000010000000000000000000000000000000000000000000000000,qqgfqq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1045,https://www.zomato.com/jakarta/nasi-goreng-guan-tjo-bogor-tengah-bogor/info,70000,20.0,-6.608089,106.802515,0,3.7,0,1422,0,1529,00000000000000000001100000000000001011000000000000000000000000000000000000000000000010,qqgfqm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1047,https://www.zomato.com/jakarta/waroeng-buli-buli-bogor-tengah-bogor/info,150000,13.0,-6.589609,106.804105,0,3.7,0,1419,0,1508,00000100000000000000001000000000000010000000000000000000000000000000000000000000000010,qqgfw2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0789922078775833,0.0,0.0
1050,https://www.zomato.com/jakarta/rice-bowl-bogor-tengah-bogor/info,150000,49.0,-6.601657,106.807167,1,2.5,0,28,0,145,00000000000000000001000000000000000010000000000000000000000000000000000000000000000000,qqgfqq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.6931471805599453,0.4,3.8
1051,https://www.zomato.com/jakarta/kedai-gentong-bogor-tengah-bogor/info,100000,5.0,-6.601559,106.80734,0,2.9,0,823,0,62,00000000000000000000001000000000001000000000000010000000000000000010000000000000000000,qqgfqq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052,https://www.zomato.com/jakarta/kopi-soe-bogor-tengah-bogor/info,60000,12.0,-6.591429,106.804854,1,3.5,0,803,0,80,00000000000000100000100000000000000001000000000000001000000000000000000000000000000000,qqgfw2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.6365141682948128,0.2857142857142857,3.45
1053,https://www.zomato.com/jakarta/kafe-betawi-bogor-tengah-bogor/info,300000,9.0,-6.601421,106.807486,1,3.3,0,439,0,327,00000000000001000000000000000000000010010000000000000000000000000000010000000000000000,qqgfqq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1054,https://www.zomato.com/jakarta/the-warung-bogor-tengah-bogor/info,150000,5.0,-6.5916099086,106.8100211397,0,3.5,0,132,0,801,00000000000000000000000000000000000010100000000000000000000000000000000000000010000000,qqgfw8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1056,https://www.zomato.com/jakarta/re-juve-bogor-tengah-bogor/info,100000,12.0,-6.601603,106.807177,1,3.4,0,1051,0,690,00000000000000100000000000000000000010001000000000000000000000000000000000000000000010,qqgfqq,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,3.0,0.0,0.0,0.0,1.2124658600888871,0.1111111111111111,4.4
1057,https://www.zomato.com/jakarta/koi-th%C3%A9-bogor-tengah-bogor/info,70000,80.0,-6.601421,106.807486,1,4.1,0,194,0,52,00000000000000101000000000000000000010000000000000000000000000000000000000000000000000,qqgfqq,0.0,2.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,15.0,0.0,8.0,3.0,0.0,1.7392306466061709,0.16666666666666666,4.008333333333334
1058,https://www.zomato.com/jakarta/soto-kuning-pak-m-yusuf-bogor-tengah/info,90000,99.0,-6.609586,106.804231,0,3.8,0,1590,0,167,00000000000000000000000000000000000000000000000000000000000000000000010000100100000000,qqgfqk,0.0,8.0,0.0,8.0,1.0,0.0,0.0,6.0,0.0,1.0,3.0,7.0,3.0,24.0,3.0,0.0,1.9119487856722253,0.030303030303030304,3.7
1059,https://www.zomato.com/jakarta/tom-tom-1-bogor-tengah-bogor/info,300000,501.0,-6.601625,106.807356,1,4.4,0,1489,0,41,00000000000000000001000100000000000000000000000000000000000000000000000000000000010000,qqgfqq,0.0,8.0,0.0,8.0,1.0,0.0,0.0,6.0,0.0,1.0,3.0,7.0,3.0,24.0,3.0,0.0,1.9119487856722253,0.02857142857142857,3.7
1061,https://www.zomato.com/jakarta/tan-ek-tjoan-bogor-timur-bogor/info,100000,25.0,-6.6217086081,106.8162247539,0,3.6,0,621,0,42,00000000000000100001100000000000000010000000000000000000000000000000000000000000100000,qqgfqd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1062,https://www.zomato.com/jakarta/bakso-urat-boboho-bogor-utara/info,60000,43.0,-6.581038,106.812203,0,3.4,0,854,0,307,00000001000000000000000000000000000000000000000000000000000000001000000000000000000000,qqgfw9,0.0,4.0,12.0,32.0,5.0,0.0,0.0,3.0,0.0,2.0,6.0,24.0,0.0,22.0,9.0,0.0,1.9740921415615338,0.0641025641025641,4.0600000000000005
1063,https://www.zomato.com/jakarta/rumah-makan-hijau-bogor-tengah-bogor/info,100000,6.0,-6.571285,106.787862,0,3.4,0,824,0,407,00000000000000000000000000000000000000000000000000000000000000000000000000000100010000,qqgfw5,0.0,4.0,12.0,29.0,5.0,0.0,0.0,3.0,0.0,2.0,6.0,24.0,0.0,19.0,9.0,0.0,1.997404034245567,0.10256410256410256,3.7625000000000006
1065,https://www.zomato.com/jakarta/gfc-bogor-barat/info,60000,4.0,-6.558187,106.771333,1,2.3,0,887,0,1672,00000000000000000000000000100000000000000000000000000000000000000000000000000000000100,qqgftw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1067,https://www.zomato.com/jakarta/restoran-simpang-raya-bogor-bogor-tengah/info,60000,17.0,-6.602857,106.805461,0,3.5,0,259,0,1862,00000000000000000001000000000000000000000000000000000000010000000000000000000000000000,qqgfqm,0.0,2.0,1.0,6.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4377014436429416,0.20689655172413793,2.6666666666666665
1070,https://www.zomato.com/jakarta/kedai-surabi-duren-bogor-barat-bogor/info,60000,4.0,-6.556855,106.776449,0,3.7,0,86,0,270,00000000000000000000001000000000000000000000000000000000000000000000100000000000000000,qqgfty,0.0,8.0,0.0,8.0,1.0,0.0,0.0,6.0,0.0,1.0,3.0,7.0,3.0,24.0,3.0,0.0,1.9119487856722253,0.09090909090909091,4.0
1071,https://www.zomato.com/jakarta/koba-co-1-bogor-tengah-bogor/info,150000,23.0,-6.600735,106.792202,0,3.7,0,836,0,920,00000000000000000100101000000000010000000000000000000000000000000000000000000000000010,qqgfqn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1072,https://www.zomato.com/jakarta/pepper-lunch-express-bogor-tengah-bogor/info,200000,25.0,-6.601544,106.807612,1,3.5,0,329,1,3,00000000000000000000000000000000000000100000000000000000000000000000000000000000010000,qqgfqq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1074,https://www.zomato.com/jakarta/mie-bandung-bogor-timur/info,80000,17.0,-6.6118981647,106.8146606907,0,3.3,0,1837,0,332,00000010000000000000101000000000000000000000000000000000000000000000000000000100100000,qqgfqs,0.0,4.0,12.0,19.0,5.0,0.0,0.0,3.0,0.0,2.0,3.0,21.0,0.0,17.0,9.0,0.0,2.035896104878746,0.1038961038961039,3.775
1075,https://www.zomato.com/jakarta/maraca-books-and-coffee-1-bogor-tengah-bogor/info,80000,23.0,-6.593319,106.802833,0,3.6,0,1371,0,664,00000000000000000010101000000000000000100000000000000000000000001000000000000000100000,qqgfqr,0.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.5740973368489728,0.0,0.0
1076,https://www.zomato.com/jakarta/mister-misses-cakes-bogor-tengah-bogor/info,200000,19.0,-6.59185,106.814268,0,3.9,0,1486,0,633,00000100000100000000001000000000100000100000000000000000000000000000000000000000000010,qqgfqx,0.0,5.0,9.0,20.0,2.0,0.0,0.0,6.0,0.0,5.0,0.0,16.0,0.0,19.0,3.0,0.0,1.954151327149867,0.08,4.1
1077,https://www.zomato.com/jakarta/kopi-kenalan-by-imah-nini-bogor-tengah-bogor/info,150000,53.0,-6.591128,106.806092,0,3.9,0,1493,0,352,00000001000000000000101000000000000011000000000000000000000000000000000000000000000010,qqgfw2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1078,https://www.zomato.com/jakarta/momomilk-bogor-tengah-bogor/info,70000,4.0,-6.589383,106.796367,0,2.6,0,1795,0,33,00000010000000100000001000000000000000000000000000000000000000000000000000000000000000,qqgfw0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1080,https://www.zomato.com/jakarta/third-wave-coffee-co-bogor-tengah-bogor/info,150000,184.0,-6.59940378,106.8056370691,0,4.1,0,1504,0,133,00000000000001000000100000000100000010000000000000000000000000000000010000000000100000,qqgfqq,0.0,2.0,12.0,24.0,5.0,0.0,0.0,3.0,0.0,2.0,6.0,24.0,0.0,17.0,9.0,0.0,1.9985131715940458,0.07692307692307693,3.6833333333333336
1081,https://www.zomato.com/jakarta/labirin-coffee-bogor-tengah-bogor/info,50000,25.0,-6.602455,106.806271,0,3.8,0,96,0,1857,00000000000000000010100000000000000010000000000000000000000000000000000000000000100000,qqgfqq,0.0,7.0,3.0,6.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,9.0,3.0,1.0,0.0,2.092412715517999,0.3333333333333333,3.65
1082,https://www.zomato.com/jakarta/roemah-koembang-bogor-tengah/info,80000,5.0,-6.590651,106.805519,0,3.6,0,613,0,19,00000000000000000010000000000000000000100000000000000000000000000000000000000000000010,qqgfw2,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,1.2658567518727373,0.0,0.0
1083,https://www.zomato.com/jakarta/restaurant-asinan-ny-yenny-bogor-timur/info,120000,20.0,-6.604776,106.808171,0,3.6,0,747,0,637,00000000000000000000000000000000000010010000000000000000000000000000010000000100000000,qqgfqm,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1084,https://www.zomato.com/jakarta/warung-sate-h-ismail-bogor-tengah/info,60000,24.0,-6.588695,106.800984,0,3.7,0,1338,0,996,00000000000000000000000000000000000000010000000000000000000000000100000000000000010000,qqgfw2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,4.0,0.0,0.0,1.5171063970610277,0.3333333333333333,4.1
1085,https://www.zomato.com/jakarta/ayam-goreng-karawaci-bogor-tengah-bogor/info,120000,5.0,-6.604685,106.796003,1,3.4,0,584,0,25,00000000000000000000000000000000000010010000000000000000000000000010000000000000000000,qqgfqj,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.4502523446634912,0.14285714285714285,3.6
1086,https://www.zomato.com/jakarta/dum-dum-thai-drinks-bogor-tengah-bogor/info,55000,15.0,-6.601355,106.807175,1,3.2,0,1318,0,1376,00010000000000100000000000000000000001000000000000000000000000000000000000000000010010,qqgfqq,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3321790402101223,0.0,0.0
1091,https://www.zomato.com/jakarta/d-crepes-bogor-timur-bogor/info,50000,9.0,-6.622045,106.817646,1,3.2,0,2135,0,75,00000000000000000001001000000000000000000000000000000000000000000000100000000000000000,qqgfqd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1092,https://www.zomato.com/jakarta/waroeng-ss-bogor-barat-bogor/info,90000,97.0,-6.561023,106.766081,1,4.0,1,6,0,8,00000000000000000000000000000000000010010000000000000000000000000000000000000000000000,qqgftt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1095,https://www.zomato.com/jakarta/serambi-botani-coffee-ipb-convention-hotel-bogor-tengah/info,200000,6.0,-6.601899,106.806583,0,2.9,0,2134,0,24,00000100000000000010000001000000000000010000000000000000000000000000000000000000000000,qqgfqq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1097,https://www.zomato.com/jakarta/rumah-makan-manjabal-bogor-utara/info,125000,19.0,-6.581599,106.817517,0,2.9,0,553,0,73,00000000000000100000000000000000000000010000000000000000000000000000000000000100000000,qqgfw9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1098,https://www.zomato.com/jakarta/pecel-madiun-bu-pardi-bogor-tengah/info,60000,15.0,-6.588813,106.796852,0,3.6,0,1379,0,870,00000000000000000000001000000100000001010000000000000000000000000000000000000000000000,qqgfw0,0.0,2.0,12.0,24.0,5.0,0.0,0.0,3.0,0.0,2.0,6.0,24.0,0.0,17.0,9.0,0.0,1.9985131715940458,0.01282051282051282,4.0
1100,https://www.zomato.com/jakarta/saung-kiray-sangu-tutug-oncom-bogor-timur-bogor/info,130000,9.0,-6.604306,106.809244,0,3.0,0,1776,0,354,00000100000000000000000000000000000000000000000000000000000000000000000000000100000000,qqgfqt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1101,https://www.zomato.com/jakarta/bakso-kikil-pak-jaka-bogor-tengah-bogor/info,50000,22.0,-6.609786,106.804201,0,3.3,0,216,0,41,00000001000000000000000000000000000000100000000000000000000000000000000000000000000000,qqgfqk,0.0,5.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,8.0,0.0,0.0,1.6792737590278848,0.0,0.0
1103,https://www.zomato.com/jakarta/bakul-bakul-bogor-timur/info,220000,16.0,-6.606464,106.811796,0,2.9,0,1443,0,148,00000000000000000000100000000000000000000000000000000000000000000000000000000100100010,qqgfqt,0.0,4.0,9.0,24.0,2.0,0.0,0.0,6.0,0.0,5.0,3.0,18.0,0.0,19.0,3.0,0.0,1.9913066191122135,0.04285714285714286,4.1000000000000005
1104,https://www.zomato.com/jakarta/rm-kebuli-bogor-tengah/info,80000,16.0,-6.5903496087,106.7972645536,0,3.5,0,317,0,77,00100000000000000000000000000000000010000000000000000000000000000000000000000000000000,qqgfw0,0.0,4.0,12.0,27.0,5.0,0.0,0.0,3.0,0.0,2.0,6.0,29.0,0.0,22.0,9.0,0.0,1.9786103463196625,0.25316455696202533,3.871428571428572
1105,https://www.zomato.com/jakarta/kuki-cafe-bogor-tengah-bogor/info,120000,225.0,-6.592431,106.802876,0,3.9,0,1633,0,1324,00010000000000000000111000000000000010100000000000000000000000000000000000000000000010,qqgfqr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1108,https://www.zomato.com/jakarta/daily-brew-koffie-eatery-bogor-tengah-bogor/info,100000,42.0,-6.606015,106.799975,0,3.4,0,1118,0,30,00010000000001000000100000000000000011000000000000000000000000000000010000000000000000,qqgfqm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1109,https://www.zomato.com/jakarta/kedai-kopi-kulo-bogor-tengah-bogor/info,70000,27.0,-6.58546,106.797031,1,3.3,0,133,0,72,00000000000000100001100000000000000000000000000000000000000000000000000000000000000000,qqgfw1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1113,https://www.zomato.com/jakarta/burger-king-bogor-tengah-bogor/info,125000,62.0,-6.601479,106.807259,1,3.8,0,1600,0,543,00000000000000100100100000100000000000000000000000000000000000000000000000000000000000,qqgfqq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1115,https://www.zomato.com/jakarta/bakmi-gm-bogor-tengah-bogor/info,125000,33.0,-6.601844,106.807907,1,3.7,0,943,0,232,00000010000000000000000000000000000000000000000001000000000000000000000000100000000000,qqgfqq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1116,https://www.zomato.com/jakarta/edelweiss-hotel-santika-bogor-tengah/info,350000,12.0,-6.601319,106.806325,0,3.3,0,70,0,600,00000000000000000000000000000000000011000000000000000000000000000000000000000000000010,qqgfqq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1117,https://www.zomato.com/jakarta/dimitree-coffee-and-eatery-bogor-tengah-bogor/info,160000,47.0,-6.5896974755,106.8025136367,0,3.7,0,1442,0,1999,00000000000000000000100001000100000000000000000000000000000000000000000000000000000010,qqgfw2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1118,https://www.zomato.com/jakarta/red-suki-bogor-tengah-bogor/info,250000,28.0,-6.601383,106.807182,1,3.6,0,926,0,46,00000000000000100001000100000000000000000000000000000000000000000000000000000000010000,qqgfqq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1119,https://www.zomato.com/jakarta/roofpark-bogor-tengah-bogor/info,250000,287.0,-6.589337,106.805153,0,4.1,0,2158,0,1905,00010000000000100010000000000000000001000000000000000000000000000000000000000000000000,qqgfw2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1121,https://www.zomato.com/jakarta/rm-bunut-sari-bogor-tengah/info,60000,7.0,-6.592534,106.786426,0,3.7,0,2110,0,1637,00000000000000000000000000010000000000010000000000000000000000000000000000000100000010,qqgfmz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1122,https://www.zomato.com/jakarta/buitenzorg-hotel-royal-bogor-tengah-bogor/info,400000,4.0,-6.60271,106.795026,0,3.4,0,1708,0,1703,00010000000000000000000000000000000000100000000000000000000000000000000000000000000010,qqgfqn,0.0,8.0,0.0,8.0,1.0,0.0,0.0,6.0,0.0,1.0,3.0,7.0,3.0,24.0,3.0,0.0,1.9119487856722253,0.02857142857142857,4.0
1123,https://www.zomato.com/jakarta/lasagna-gulung-bogor-tengah/info,70000,222.0,-6.588742,106.80289,0,4.2,0,2076,0,1650,00000000000000000000000000001000000001010000000000000000000000000000000000000000000010,qqgfw2,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1.3689223607402194,0.0,0.0
1124,https://www.zomato.com/jakarta/shihlin-bogor-tengah-bogor/info,90000,25.0,-6.601355,106.807175,1,3.8,0,1747,0,1256,00000000000000000000000000000000000000100000000000000000000000000000000000100001000000,qqgfqq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1125,https://www.zomato.com/jakarta/mie-bojoloro-bogor-barat/info,50000,32.0,-6.585672,106.782363,0,3.5,0,861,0,59,00000001000000000000000000000000000000110000000000000000000000000000000000000000000000,qqgftc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1126,https://www.zomato.com/jakarta/el-cafe-el-restaurant-bogor-timur-bogor/info,100000,4.0,-6.6210272087,106.8170770258,0,3.4,0,735,0,655,00000000000000000010000000000000000000100000000000000000000000000000000000000010000000,qqgfqd,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,1.8636799873410002,0.0,0.0
1127,https://www.zomato.com/jakarta/rafflesia-lounge-hotel-salak-the-heritage-bogor-tengah/info,450000,4.0,-6.594673,106.794188,0,2.3,0,1553,0,54,00000010000000000001000000000000000000010000000000000000000000000000000001000000000000,qqgfqp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1130,https://www.zomato.com/jakarta/rm-minang-saiyo-bogor-barat/info,40000,4.0,-6.577418,106.780654,0,2.7,0,1395,0,89,00000000000000000000000000000000000000100000000000000000010000001000000000000010000000,qqgftf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131,https://www.zomato.com/jakarta/pecel-medioen-mbak-niek-bogor-utara/info,60000,14.0,-6.584653,106.817032,0,2.8,0,230,0,1371,00000000000000000000000000000000000000110000000000000000000000000000000000000000000000,qqgfw9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1136,https://www.zomato.com/jakarta/kfc-bogor-tengah/info,150000,25.0,-6.602399,106.805288,1,3.5,0,625,0,804,01000100000000000000001000100000000000000000000000000000000000000000000000000000000000,qqgfqq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
