,index,url,rest_price_idr,review,lat,long,is_chain,rating,alcohol,delivery,entertainment,indoor seating,kid friendly,no alcohol available,others_facility,outdoor seating,parking service,praying room,private dining area available,self service,smoking area,special_meal,table booking,table booking not available,table reservation required,takeaway available,asian,bakery,beverages,cafe,coffee,desserts,drink,fast_food,india,indonesia_traditional,indonesian,melayu,mid_east,noodle,others_type,seafood,snacks,special_food,street_food,tea,western,encode,geohash,d_500_airport,d_500_atm,d_500_bank,d_500_cafe,d_500_convenience_store,d_500_gas_station,d_500_hospital,d_500_lodging,d_500_meal_takeaway,d_500_mosque,d_500_park,d_500_restaurant,d_500_school,d_500_store,d_500_supermarket,d_500_train_station,en_500,n_compt_500,avg_n_rest
5255,6401,https://www.zomato.com/jakarta/rempah-kita-senayan/info,150000,42.0,-6.227245,106.797272,0,3.8,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010000000000000000000000000000000000000000000000000,qqguw4,0.0,44.0,17.0,53.0,6.0,0.0,3.0,9.0,3.0,10.0,6.0,41.0,13.0,61.0,41.0,0.0,2.193920521269091,0.1777777777777777,3.474999999999999
5256,6403,https://www.zomato.com/jakarta/nasi-padang-trio-jaya-senayan/info,50000,4.0,-6.2151874835,106.8061289191,0,3.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000000000000000000000010000000000000000000000000000,qqguwk,0.0,3.0,2.0,6.0,5.0,0.0,9.0,5.0,0.0,5.0,0.0,1.0,3.0,0.0,0.0,0.0,2.05727665148774,0.0,0.0
5257,6404,https://www.zomato.com/jakarta/fudgy-bro-senayan/info,150000,16.0,-6.2293803466,106.7968813,0,3.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000001000000000000000000000000000000000000000000000000000000000000000,qqguw1,0.0,80.0,24.0,67.0,5.0,3.0,0.0,9.0,0.0,10.0,11.0,61.0,14.0,105.0,47.0,0.0,2.072129726990141,0.1621621621621621,3.6333333333333337
5258,6405,https://www.zomato.com/jakarta/godiva-senayan/info,120000,118.0,-6.2248072581,106.7989741266,1,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000001000000000000000000000000000000000000000000000000000000000000000,qqguw6,0.0,64.0,27.0,39.0,5.0,0.0,0.0,12.0,0.0,7.0,0.0,41.0,7.0,58.0,11.0,0.0,1.9959091319131177,0.1477272727272727,3.653846153846154
5259,6407,https://www.zomato.com/jakarta/restoran-sederhana-senayan/info,160000,5.0,-6.2305603071,106.7956589162,1,3.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010000000000000000000010000000000000000000000000000,qqguw1,0.0,58.0,24.0,51.0,5.0,3.0,0.0,9.0,0.0,3.0,11.0,40.0,14.0,59.0,8.0,0.0,2.091769711486131,0.0641025641025641,3.4800000000000004
5260,6408,https://www.zomato.com/jakarta/kopi-lain-hati-senayan/info,50000,5.0,-6.2295667517,106.7962107807,1,3.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000100000100000000000000000000000000000000000000000000000000000000000000000,qqguw1,0.0,68.0,24.0,51.0,5.0,3.0,0.0,9.0,0.0,10.0,9.0,40.0,14.0,74.0,8.0,0.0,2.078667328002928,0.1797752808988764,3.65
5261,6410,https://www.zomato.com/jakarta/11-11-senayan/info,150000,18.0,-6.227842,106.797325,0,3.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,00000000000000000000101000000000000000000000000000000000000000000000000000000000100000,qqguw4,0.0,42.0,17.0,53.0,4.0,0.0,3.0,9.0,3.0,10.0,6.0,39.0,14.0,61.0,41.0,0.0,2.186897316659436,0.1333333333333333,3.675
5262,6411,https://www.zomato.com/jakarta/gyu-kaku-japanese-bbq-senayan/info,550000,15.0,-6.212785,106.803884,1,2.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00000000000100000000000000000000000000100000000000000000000000000000000000000000000000,qqguwk,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,3.0,3.0,11.0,0.0,3.0,0.0,0.0,1.766340538637159,0.0,0.0
5263,6413,https://www.zomato.com/jakarta/barapi-meat-and-grill-palmerah/info,150000,163.0,-6.206228,106.783079,0,4.1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00000000000000000000000000000000000000000000000000000000000000000000000001000000000000,qqguty,0.0,6.0,16.0,24.0,3.0,0.0,0.0,15.0,0.0,8.0,3.0,6.0,6.0,20.0,9.0,0.0,2.1982108145599986,1.0,2.8
5264,6414,https://www.zomato.com/jakarta/casa-kopi-bendungan-hilir/info,80000,47.0,-6.206266,106.804071,0,3.9,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000100000000000000000000000000000000000000000000000000000000000000000,qqguwq,0.0,5.0,6.0,0.0,4.0,0.0,0.0,6.0,6.0,2.0,6.0,8.0,15.0,11.0,3.0,0.0,2.264029190599368,0.0,0.0
5265,6415,https://www.zomato.com/jakarta/bakmi-gm-2-senayan/info,125000,49.0,-6.2277312854,106.7976336926,1,3.7,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000010000000000000000000000000000000000000000000000000000000000000000000000000000000,qqguw4,0.0,46.0,17.0,53.0,6.0,0.0,3.0,9.0,3.0,10.0,6.0,41.0,16.0,61.0,41.0,0.0,2.2005708264806683,0.0111111111111111,2.8
5266,6416,https://www.zomato.com/jakarta/baskin-robbins-senayan/info,130000,19.0,-6.2275669697,106.7967448756,1,3.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00000000000000000000001000000000001000000000000000000000000000000000000000000000000000,qqguw4,0.0,38.0,9.0,53.0,4.0,0.0,3.0,9.0,3.0,10.0,6.0,37.0,10.0,57.0,39.0,0.0,2.15970857065065,0.1294117647058823,3.709090909090909
5267,6417,https://www.zomato.com/jakarta/waroeng-western-palmerah/info,100000,107.0,-6.200671,106.783975,0,3.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000,qqgutz,0.0,13.0,5.0,40.0,19.0,0.0,3.0,37.0,3.0,18.0,0.0,28.0,9.0,6.0,11.0,0.0,2.198549901106176,0.0,0.0
5268,6418,https://www.zomato.com/jakarta/krispy-kreme-1-senayan/info,75000,43.0,-6.227344,106.797396,1,3.7,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000100000000000000001000000000000000000000000000000000000000000000000000000000000000,qqguw4,0.0,44.0,17.0,53.0,6.0,0.0,3.0,9.0,3.0,10.0,6.0,41.0,15.0,61.0,41.0,0.0,2.199732636609099,0.2111111111111111,3.710526315789474
5269,6419,https://www.zomato.com/jakarta/bebek-goreng-h-slamet-bendungan-hilir/info,100000,74.0,-6.206319,106.809075,1,3.8,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010010000000000000000000000000000000000000000000000,qqguwq,0.0,20.0,2.0,0.0,14.0,0.0,3.0,37.0,0.0,21.0,27.0,4.0,15.0,9.0,9.0,0.0,2.1386336723880195,1.0,3.4333333333333336
5270,6420,https://www.zomato.com/jakarta/ta-wan-1-senayan/info,200000,35.0,-6.2264327567,106.7989174649,1,3.7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000001000000000000000000000000000000000000000000000000000000000000000000,qqguw6,0.0,66.0,24.0,45.0,5.0,3.0,0.0,6.0,3.0,10.0,0.0,44.0,11.0,58.0,11.0,0.0,2.064141032893604,0.043010752688172,4.05
5271,6421,https://www.zomato.com/jakarta/i-ta-suki-senayan/info,280000,113.0,-6.2270286938,106.7969762161,1,3.8,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000100000000000000000000000000000000000000000000000,qqguw4,0.0,46.0,15.0,53.0,6.0,0.0,3.0,9.0,3.0,10.0,6.0,39.0,13.0,61.0,41.0,0.0,2.188179335763115,0.2247191011235955,4.159999999999999
5272,6422,https://www.zomato.com/jakarta/pepper-lunch-senayan/info,200000,169.0,-6.225426,106.799437,1,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000100000000000000000000000000000000000000000000000,qqguw6,0.0,66.0,27.0,39.0,5.0,3.0,0.0,15.0,0.0,7.0,0.0,41.0,7.0,58.0,11.0,0.0,2.040784429012224,0.2272727272727272,3.9899999999999984
5273,6423,https://www.zomato.com/jakarta/motion-blue-jakarta-fairmont-jakarta-senayan/info,670000,33.0,-6.22171,106.800326,0,3.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,00000000000000000000000000001000000000100000000000000000000000000000000000000000000010,qqguw7,0.0,35.0,3.0,29.0,2.0,0.0,3.0,3.0,0.0,6.0,0.0,45.0,0.0,52.0,39.0,0.0,1.8602820880971729,0.3230769230769231,4.095238095238095
5274,6424,https://www.zomato.com/jakarta/kafe-victoria-senayan/info,400000,87.0,-6.22574,106.798785,1,3.8,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00010000000000000000000000000000000000000000000000000000000000000000000000000000000010,qqguw6,0.0,70.0,29.0,36.0,5.0,3.0,0.0,9.0,0.0,10.0,0.0,41.0,9.0,58.0,11.0,0.0,2.036536715970753,0.1648351648351648,3.8933333333333335
5275,6425,https://www.zomato.com/jakarta/kopilangit-bendungan-hilir/info,50000,48.0,-6.214096,106.813248,0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,00000000000000000010100000000000000000000000000000000000000000000000000000000000100000,qqguws,0.0,20.0,7.0,6.0,11.0,0.0,30.0,4.0,0.0,12.0,3.0,12.0,7.0,5.0,6.0,0.0,2.2626133463740112,0.1666666666666666,3.8
5276,6427,https://www.zomato.com/jakarta/sake-senayan/info,400000,12.0,-6.2247969259,106.8013448641,1,3.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000100000000000000000000000000000000000000000000000,qqguw6,0.0,27.0,7.0,9.0,2.0,0.0,0.0,9.0,0.0,7.0,6.0,12.0,7.0,9.0,8.0,0.0,2.2292140813583803,0.2083333333333333,4.0200000000000005
5277,6428,https://www.zomato.com/jakarta/papa-rons-pizza-senayan/info,200000,48.0,-6.213276,106.801477,1,3.8,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00000000000000000000000000000000000001000000000000000000000000100000000000000000000000,qqguwk,0.0,3.0,6.0,3.0,2.0,0.0,0.0,3.0,0.0,9.0,0.0,21.0,0.0,6.0,0.0,0.0,1.7724634045316048,0.1428571428571428,4.1
5278,6431,https://www.zomato.com/jakarta/mcdonalds-senayan/info,100000,124.0,-6.228061,106.798363,1,3.7,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000100000000000000000000000000000000000000000000000000000000000,qqguw6,0.0,60.0,26.0,45.0,3.0,3.0,3.0,5.0,3.0,6.0,3.0,44.0,12.0,55.0,8.0,0.0,2.1047848958613766,0.043010752688172,3.35
5279,6432,https://www.zomato.com/jakarta/bengawan-solo-coffee-bendungan-hilir/info,90000,8.0,-6.202487,106.806184,1,3.4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,00000000000000100000100000000000000010000000000000000000000000000000000000000000100000,qqguwq,0.0,12.0,7.0,4.0,8.0,3.0,0.0,9.0,0.0,29.0,0.0,6.0,2.0,3.0,0.0,0.0,1.987803429568983,0.0,0.0
5280,6433,https://www.zomato.com/jakarta/fish-bite-palmerah/info,120000,82.0,-6.200777,106.783594,0,2.8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,00000000000000000000000000000000000000000000000000000000000000000010000000000000000010,qqgutz,0.0,13.0,7.0,42.0,13.0,0.0,3.0,37.0,3.0,14.0,0.0,28.0,9.0,3.0,11.0,0.0,2.1647645694126485,0.0,0.0
5281,6434,https://www.zomato.com/jakarta/duta-bakwan-cwie-mie-malang-senayan/info,70000,14.0,-6.224981,106.799332,0,3.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010000000000000000000000000000000000000000000000000,qqguw6,0.0,64.0,27.0,39.0,5.0,0.0,0.0,12.0,0.0,10.0,0.0,41.0,7.0,58.0,11.0,0.0,2.0120795458169125,0.0681818181818181,3.6
5282,6435,https://www.zomato.com/jakarta/chill-in-cafe-senayan/info,150000,26.0,-6.2280135883,106.7986810952,0,3.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00000000000000000000000000000000000010010000000000000000000000000000000000000000000010,qqguw6,0.0,60.0,26.0,45.0,5.0,3.0,3.0,5.0,3.0,6.0,5.0,44.0,14.0,55.0,8.0,0.0,2.1421175819676046,0.1063829787234042,3.53
5283,6436,https://www.zomato.com/jakarta/shu-guo-yin-xiang-senayan/info,350000,35.0,-6.227185,106.797283,1,3.7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000001000000000000000000000000000000000000000000000000000000000000000000,qqguw4,0.0,46.0,17.0,53.0,6.0,0.0,3.0,9.0,3.0,10.0,6.0,41.0,13.0,61.0,41.0,0.0,2.192170342186569,0.0888888888888888,3.7375
5284,6437,https://www.zomato.com/jakarta/o-coffee-club-1-senayan/info,200000,85.0,-6.2249669085,106.7994086444,1,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,00000000000000000000000000010000000010000000000000000000000000000000000000000000000010,qqguw6,0.0,64.0,27.0,39.0,2.0,0.0,0.0,12.0,0.0,10.0,0.0,41.0,7.0,58.0,11.0,0.0,1.9857852031843255,0.1136363636363636,3.8400000000000007
5285,6438,https://www.zomato.com/jakarta/breadtalk-senayan/info,70000,28.0,-6.2277902791,106.7967485637,1,3.2,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000100000000000000001000000000000000000000000000000000000000000000000000000000000000,qqguw4,0.0,38.0,9.0,53.0,2.0,0.0,3.0,9.0,3.0,10.0,6.0,37.0,10.0,57.0,39.0,0.0,2.1424269386093355,0.2345679012345679,3.710526315789474
5286,6440,https://www.zomato.com/jakarta/pho-24-2-senayan/info,230000,35.0,-6.22747,106.797451,1,3.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000100,qqguw4,0.0,44.0,17.0,53.0,6.0,0.0,3.0,9.0,3.0,10.0,6.0,41.0,19.0,61.0,41.0,0.0,2.208795339304304,0.0111111111111111,3.2
5287,6441,https://www.zomato.com/jakarta/fit-gourmet-express-senayan/info,200000,13.0,-6.23364,106.792939,1,3.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,00000000000000000000000000000100010000000000000000000000000000000000000000000000000000,qqguw1,0.0,2.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,4.0,27.0,4.0,8.0,2.0,0.0,0.0,1.7768823999337862,0.0,0.0
5288,6442,https://www.zomato.com/jakarta/salt-and-pepper-3-palmerah/info,60000,43.0,-6.200708,106.783718,0,3.9,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00000000000000000000000000000000000000000000000000000000000000000000000000100001000000,qqgutz,0.0,13.0,7.0,40.0,13.0,0.0,3.0,37.0,3.0,18.0,0.0,28.0,9.0,6.0,11.0,0.0,2.202975404633127,0.0,0.0
5289,6443,https://www.zomato.com/jakarta/nan-xiang-the-sultan-hotel-jakarta-senayan/info,400000,63.0,-6.216664358,106.8101163581,0,3.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000001000000000000000000000000000000000000000000000000000000000000000000,qqguws,0.0,3.0,0.0,3.0,0.0,0.0,3.0,5.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.754079432466035,0.0,0.0
5290,6444,https://www.zomato.com/jakarta/lekker-djakarta-2-senayan/info,250000,4.0,-6.23357,106.793308,0,3.3,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,00000000000000000000100000000000000010000000000000000000000000000000000000000000100000,qqguw1,0.0,2.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,30.0,0.0,8.0,2.0,0.0,0.0,1.493460005066006,0.8333333333333334,3.6
5291,6445,https://www.zomato.com/jakarta/kebab-monster-palmerah/info,60000,76.0,-6.201729,106.786682,0,3.4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000000010000000000000000000000000000000000000000000,qqgutz,0.0,5.0,6.0,31.0,19.0,0.0,6.0,37.0,3.0,45.0,0.0,21.0,9.0,7.0,21.0,0.0,2.197525657225035,0.0,0.0
5292,6446,https://www.zomato.com/jakarta/paul-senayan/info,450000,216.0,-6.226274,106.799456,1,4.1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00000100000000000010001000000000000000000000000000000000000000000000000000000000000010,qqguw6,0.0,70.0,25.0,42.0,5.0,3.0,0.0,6.0,0.0,10.0,0.0,41.0,9.0,58.0,11.0,0.0,2.013781962990956,0.1827956989247312,3.900000000000001
5293,6447,https://www.zomato.com/jakarta/eaton-senayan/info,150000,19.0,-6.2262397769,106.7989228293,1,3.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000100000000000001000000000000000010000000000000000000000000000000000000000000000000,qqguw6,0.0,72.0,24.0,45.0,5.0,3.0,0.0,6.0,3.0,10.0,0.0,44.0,11.0,58.0,11.0,0.0,2.0511645211644494,0.1473684210526315,3.7428571428571433
5294,6448,https://www.zomato.com/jakarta/amyrea-art-kitchen-senayan/info,80000,8.0,-6.230392,106.797359,1,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010000000000000000000000000000000000000000000000000,qqguw1,0.0,65.0,24.0,55.0,5.0,3.0,0.0,9.0,0.0,10.0,17.0,38.0,16.0,61.0,8.0,0.0,2.1375136622245727,0.0919540229885057,3.5625
